STATEFP20,COUNTYFP20,VTDST20,GEOID20,VTDI20,NAME20,NAMELSAD20,LSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20
34,013,100010,34013100010,A,Verona township voting district 10,Verona township voting district 10,00,G5240,N,850127,0,+40.8298418,-074.2303001
34,013,050010,34013050010,A,Livingston township voting district 10,Livingston township voting district 10,00,G5240,N,8303765,127241,+40.7652329,-074.3482976
34,013,030407,34013030407,A,East Orange city ward 4 voting district 7,East Orange city ward 4 voting district 7,00,G5240,N,257004,0,+40.7609889,-074.2072580
34,013,070S21,34013070S21,A,Newark city ward South voting district 21,Newark city ward South voting district 21,00,G5240,N,135875,0,+40.7214935,-074.2158489
34,013,070C28,34013070C28,A,Newark city ward Central voting district 28,Newark city ward Central voting district 28,00,G5240,N,250622,0,+40.7335455,-074.2026743
34,013,045E01,34013045E01,A,Irvington township ward East voting district 1,Irvington township ward East voting district 1,00,G5240,N,241583,0,+40.7297315,-074.2253344
34,013,065106,34013065106,A,Montclair township ward 1 voting district 6,Montclair township ward 1 voting district 6,00,G5240,N,382179,0,+40.8418786,-074.2045500
34,013,027N02,34013027N02,A,City of Orange township ward North voting district 2,City of Orange township ward North voting district 2,00,G5240,N,304762,0,+40.7798653,-074.2287384
34,013,070W10,34013070W10,A,Newark city ward West voting district 10,Newark city ward West voting district 10,00,G5240,N,175248,0,+40.7540505,-074.1956968
34,013,110109,34013110109,A,West Orange township ward 1 voting district 9,West Orange township ward 1 voting district 9,00,G5240,N,337058,0,+40.7705557,-074.2582536
34,013,070C32,34013070C32,A,Newark city ward Central voting district 32,Newark city ward Central voting district 32,00,G5240,N,535293,0,+40.7482277,-074.1859066
34,013,060004,34013060004,A,Millburn township voting district 4,Millburn township voting district 4,00,G5240,N,4295521,1303438,+40.7518045,-074.3482170
34,013,027E04,34013027E04,A,City of Orange township ward East voting district 4,City of Orange township ward East voting district 4,00,G5240,N,479997,0,+40.7674842,-074.2278071
34,013,080206,34013080206,A,Nutley township ward 2 voting district 6,Nutley township ward 2 voting district 6,00,G5240,N,606040,0,+40.8289279,-074.1518412
34,013,030510,34013030510,A,East Orange city ward 5 voting district 10,East Orange city ward 5 voting district 10,00,G5240,N,209378,0,+40.7642286,-074.1973378
34,013,030405,34013030405,A,East Orange city ward 4 voting district 5,East Orange city ward 4 voting district 5,00,G5240,N,343104,0,+40.7556847,-074.2069401
34,013,070C03,34013070C03,A,Newark city ward Central voting district 3,Newark city ward Central voting district 3,00,G5240,N,398375,0,+40.7459866,-074.1782195
34,013,030207,34013030207,A,East Orange city ward 2 voting district 7,East Orange city ward 2 voting district 7,00,G5240,N,349130,0,+40.7639328,-074.2215531
34,013,055016,34013055016,A,Maplewood township voting district 16,Maplewood township voting district 16,00,G5240,N,326576,0,+40.7332559,-074.2607390
34,013,070N16,34013070N16,A,Newark city ward North voting district 16,Newark city ward North voting district 16,00,G5240,N,161324,0,+40.7674221,-074.1669091
34,013,010109,34013010109,A,Bloomfield township ward 1 voting district 9,Bloomfield township ward 1 voting district 9,00,G5240,N,336245,0,+40.8001843,-074.1955157
34,013,030507,34013030507,A,East Orange city ward 5 voting district 7,East Orange city ward 5 voting district 7,00,G5240,N,145942,0,+40.7720799,-074.1945817
34,013,030506,34013030506,A,East Orange city ward 5 voting district 6,East Orange city ward 5 voting district 6,00,G5240,N,179250,0,+40.7681891,-074.2029677
34,013,090101,34013090101,A,Roseland borough voting district 1,Roseland borough voting district 1,00,G5240,N,1299739,5257,+40.8114526,-074.2864246
34,013,030104,34013030104,A,East Orange city ward 1 voting district 4,East Orange city ward 1 voting district 4,00,G5240,N,205932,0,+40.7803086,-074.2030497
34,013,080105,34013080105,A,Nutley township ward 1 voting district 5,Nutley township ward 1 voting district 5,00,G5240,N,456212,8937,+40.8143586,-074.1587568
34,013,050005,34013050005,A,Livingston township voting district 5,Livingston township voting district 5,00,G5240,N,997843,0,+40.7784728,-074.3208102
